
30.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 100.00000 30.00000 
30.00000 47.50000 51.87500 52.96875 53.24219 53.31055 53.32764 53.33191 53.33298 53.33324 53.33331 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 53.33333 55.83333 40.00000 
30.00000 34.37500 36.56250 37.38281 37.65625 37.74170 37.76733 37.77481 37.77695 37.77755 37.77771 37.77776 37.77777 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 37.77778 40.90278 40.00000 
30.00000 31.09375 31.91406 32.32422 32.49512 32.55920 32.58163 32.58911 32.59151 32.59227 32.59250 32.59256 32.59258 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 32.59259 35.87384 40.00000 
30.00000 30.27344 30.54688 30.71777 30.80322 30.84061 30.85556 30.86117 30.86317 30.86386 30.86409 30.86416 30.86419 30.86419 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 30.86420 34.18451 40.00000 
30.00000 30.06836 30.15381 30.21790 30.25528 30.27397 30.28238 30.28589 30.28726 30.28778 30.28797 30.28803 30.28805 30.28806 30.28806 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 30.28807 33.61814 40.00000 
30.00000 30.01709 30.04272 30.06516 30.08011 30.08852 30.09273 30.09465 30.09548 30.09582 30.09595 30.09599 30.09601 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 30.09602 33.42854 40.00000 
30.00000 30.00427 30.01175 30.01923 30.02483 30.02834 30.03027 30.03123 30.03168 30.03187 30.03195 30.03199 30.03200 30.03200 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 30.03201 33.36514 40.00000 
30.00000 30.00107 30.00320 30.00561 30.00761 30.00899 30.00981 30.01026 30.01048 30.01059 30.01064 30.01066 30.01066 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 30.01067 33.34395 40.00000 
30.00000 30.00027 30.00087 30.00162 30.00231 30.00282 30.00316 30.00336 30.00346 30.00351 30.00354 30.00355 30.00355 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 30.00356 33.33688 40.00000 
30.00000 30.00007 30.00023 30.00046 30.00069 30.00088 30.00101 30.00109 30.00114 30.00116 30.00117 30.00118 30.00118 30.00118 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 30.00119 33.33452 40.00000 
